sentence,hate,category,is_harassment,harassment_type,severity,confidence_score
You are brainless,0,English,no,none,1,0.84
You are brainless...,0,Mixed,no,none,2,0.83
You are brainless,0,English,no,none,2,0.87
TomarZmoton noob ar nai...,0,Mixed,no,none,2,0.92
You are brainless 😡,0,English,no,none,1,0.94
Tumi ekta idiot??,0,English,no,none,2,0.84
Tomar moton noob ar nai 😡,0,Mixed,no,none,2,0.91
Tumi ekta idiot,0,Mixed,no,none,2,0.92
Tomar moton noob ar nai,0,English,no,none,2,0.82
Tumi ekta idiot,0,Bangla,no,none,1,0.77
Tomar moton noob ar nai,0,Bangla,no,none,1,0.96
Tomar moton noob ar nai,0,Bangla,no,none,2,0.91
Tomir moton noob ar nai!!! 😂,0,Mixed,no,none,2,0.91
Tomar moton noob ar nai,0,Mixed,no,none,2,0.76
Tomar moton noob ar nai,0,English,no,none,2,0.95
Tomar moton noob ar nai,0,English,no,none,2,0.89
You are brabnless,0,Mixed,no,none,2,0.95
Mumi ekta idiot 😤,0,English,no,none,2,0.98
Yoa are brainless,0,Mixed,no,none,2,0.98
Tumi ekta idiot 😤,0,Bangla,no,none,2,0.96
Tumi ekta idiot??,0,Bangla,no,none,1,0.75
You are brainless 😡,0,Bangla,no,none,2,0.96
Tomar moton noob ar nah 😂,0,English,no,none,1,0.77
Tpmi ekta idiot,0,English,no,none,1,0.95
Tumi ekta idiot,0,Mixed,no,none,2,0.82
Tumi ekta idiot,0,English,no,none,2,0.9
Yob are brainless 😡,0,Bangla,no,none,1,0.76
Tomar moton nhob ar nai,0,English,no,none,1,0.94
You are brainless,0,Mixed,no,none,2,0.78
You are brainless?? 😡,0,Mixed,no,none,1,0.85
Tumi ekta idiot,0,Mixed,no,none,2,0.95
You are brainless 😡,0,Mixed,no,none,2,0.92
You are krainless...,0,English,no,none,1,0.75
You are brainless,0,Mixed,no,none,2,0.85
Tomar moton noob ar nai 🤮,0,English,no,none,1,0.76
Tumi ekta idiot,0,Bangla,no,none,2,0.91
You are brainleGs??,0,Mixed,no,none,2,0.98
You are brainless,0,Mixed,no,none,1,0.91
Tumi ekta idiot??,0,English,no,none,1,0.8
Tomar moton noob ar nai 😡,0,Mixed,no,none,2,0.84
Tomar moton noob ar nai,0,Mixed,no,none,2,0.98
Tomar moton Roob ar nai,0,Bangla,no,none,1,0.8
You are brainless,0,English,no,none,2,0.88
Tumi ekta idiot...,0,Bangla,no,none,1,0.85
You are brainless 😡,0,Bangla,no,none,1,0.93
Tumi ekta idiot,0,Mixed,no,none,1,0.96
You are brainless,0,Mixed,no,none,2,0.83
Tomar moton noob ar nai...,0,English,no,none,1,0.91
Tumi ekta idiot 😤,0,English,no,none,2,0.88
You Bre brainless,0,Bangla,no,none,1,0.82
You are brainless,0,Bangla,no,none,2,0.82
Tumi ekta idiot!!!,0,Bangla,no,none,2,0.88
Tumi ekta idiot,0,Bangla,no,none,1,0.79
Tomar moton noob ar nai 😂,0,Mixed,no,none,1,0.94
Tomar moton noob ar nai,0,Bangla,no,none,1,0.77
You are brainless,0,English,no,none,2,0.77
Tomur moton noob ar nai... 😂,0,Mixed,no,none,2,0.83
Tumi ekta ldiot 😤,0,Bangla,no,none,2,0.78
You are brainless,0,English,no,none,1,0.86
You are brainless,0,Bangla,no,none,1,0.85
You are brainless,0,English,no,none,1,0.92
You are brainless,0,Bangla,no,none,1,0.98
Tumi ekta idiot,0,English,no,none,1,0.93
Tpmar moton noob ar nai??,0,Bangla,no,none,2,0.79
You are brainless,0,Mixed,no,none,1,0.97
You are brainless 🤮,0,English,no,none,2,0.84
Tumi ekta idiot,0,English,no,none,1,0.86
You are brainless,0,Mixed,no,none,1,0.85
Tumi ekta idiot,0,English,no,none,1,0.82
You are brDinless,0,English,no,none,1,0.96
Tumi ektaGidiot 😡,0,Mixed,no,none,1,0.83
Tomar moton noob ar nai??,0,Mixed,no,none,2,0.89
Turi ekta idiot??,0,English,no,none,1,0.81
Tomar moton noob ar Rai 😡,0,Mixed,no,none,2,0.94
You are brainless 😂,0,Mixed,no,none,2,0.94
You arerbrainless 😤,0,English,no,none,2,0.82
YoU are brainless,0,Bangla,no,none,2,0.91
You are brainless,0,English,no,none,1,0.92
Tomar moton noob ar nai??,0,Mixed,no,none,1,0.89
Tumi ekta idiot 😤,0,English,no,none,1,0.89
Tomar moton noob ar nai 😡,0,English,no,none,1,0.89
Tomar moton noob ar nai... 😡,0,Bangla,no,none,1,0.77
You are brainless,0,English,no,none,2,0.91
You are brainless... 😡,0,English,no,none,1,0.86
Tomar moton noob ar nai 😡,0,English,no,none,1,0.86
You are brainlevs!!!,0,Bangla,no,none,2,0.96
Tumi ekta idiot 😡,0,Bangla,no,none,1,0.76
You are brainless,0,Bangla,no,none,1,0.81
Tumi ekta idiot?? 😡,0,English,no,none,2,0.78
You are brainlcss!!!,0,Bangla,no,none,1,0.76
You are bkainless 😡,0,English,no,none,2,0.82
Tomar moton noob ar nai,0,English,no,none,2,0.99
You are brainless...,0,Bangla,no,none,1,0.81
Tomar moton noob ar nai??,0,Mixed,no,none,2,0.91
Tumi ekta idiot??,0,Mixed,no,none,1,0.78
Tumi ekta idiot 😡,0,Bangla,no,none,1,0.89
Tomar moton noob ar nai!!! 😤,0,Bangla,no,none,1,0.99
Youuare brainless,0,Mixed,no,none,2,0.82
You are braidless,0,English,no,none,2,0.95
Tumi ekta idiot 😡,0,English,no,none,2,0.99
Tumi ektF idiot!!! 😤,0,Bangla,no,none,2,0.89
Tumi ekta idiot,0,English,no,none,2,0.82
Tumi ekta idiot,0,Bangla,no,none,2,0.91
Tomar moton noob ar nai,0,Bangla,no,none,2,0.95
Tomar moton noob ar nai??,0,English,no,none,2,0.79
You are braCnless 😤,0,English,no,none,2,0.86
You are brainlePs 😡,0,English,no,none,2,0.83
You arN brainless 😡,0,English,no,none,2,0.82
Tomar moton noob ar nai,0,English,no,none,1,0.96
Tumi ekta idiot??,0,Bangla,no,none,2,0.85
Tomar moton noob ar nai,0,Bangla,no,none,1,0.83
Qumi ekta idiot,0,Mixed,no,none,1,0.89
Tumi ekta idiot...,0,Mixed,no,none,1,0.8
You are brainless,0,Bangla,no,none,1,0.81
YouQare brainless 😤,0,English,no,none,2,0.87
Tomar Noton noob ar nai 😡,0,English,no,none,1,0.85
You are brainless 😤,0,English,no,none,1,0.82
aou are brainless,0,Mixed,no,none,1,0.76
Tomar moton noob ar nai,0,Mixed,no,none,2,0.87
Tumi ekta idiot... 😤,0,Mixed,no,none,1,0.95
You are brainless??,0,English,no,none,1,0.95
You are brainless,0,Bangla,no,none,2,0.81
You are brainless 😤,0,Bangla,no,none,2,0.89
You aze brainless,0,Mixed,no,none,2,0.96
TXmi ekta idiot,0,English,no,none,2,0.85
Tomar moton noob ar nai,0,Bangla,no,none,2,0.97
Togar moton noob ar nai??,0,Mixed,no,none,2,0.97
Tumi ekta idiot??,0,English,no,none,2,0.8
Vumi ekta idiot,0,Bangla,no,none,2,0.81
Tumi ekta idiot,0,English,no,none,2,0.79
You are brainless...,0,Bangla,no,none,1,0.8
You are brainless,0,Bangla,no,none,2,0.97
Tumi ekta idiot,0,Mixed,no,none,1,0.97
You are brainless,0,Bangla,no,none,1,0.76
You are brainless??,0,English,no,none,2,0.89
Tumi ekta idiot,0,Mixed,no,none,2,0.89
Tumi fkta idiot??,0,Mixed,no,none,2,0.84
Tumi ekta idiot,0,English,no,none,2,0.9
Tomar moton noob ar nai??,0,Mixed,no,none,1,0.98
You are brainless...,0,English,no,none,1,0.79
Tomar moton noob Ir nai,0,Bangla,no,none,2,0.78
You are brainless!!! 😂,0,Bangla,no,none,1,0.76
You aLe brainless,0,Bangla,no,none,2,0.84
You arm brainless,0,Bangla,no,none,1,0.83
TumL ekta idiot,0,Mixed,no,none,1,0.85
Tumi ekta Qdiot 🤮,0,English,no,none,2,0.87
You are brainless?? 😂,0,English,no,none,2,0.93
You are brainless,0,Bangla,no,none,1,0.84
You are brainless,0,English,no,none,2,0.83
Tomar moton noob ar nai??,0,Bangla,no,none,1,0.95
You are brainless...,0,Bangla,no,none,2,0.95
You are brainless,0,Mixed,no,none,2,0.81
Tumi ekta iliot,0,Mixed,no,none,2,0.83
You are brainless,0,English,no,none,2,0.95
You are brainless??,0,Mixed,no,none,2,0.77
You are brainless 🤮,0,English,no,none,2,0.83
Tomar moton noob ar nai 😂,0,Bangla,no,none,2,0.86
Tumi ekta udiot!!! 🤮,0,Mixed,no,none,1,0.79
Tomar moton noob ar nai,0,Mixed,no,none,2,0.79
Iou are brainless,0,English,no,none,1,0.85
Tomar moton noob ar nai 😤,0,English,no,none,2,0.93
Tomar moton noob ar nai?? 🤮,0,Bangla,no,none,1,0.95
Tumi ekta idiot 😤,0,Bangla,no,none,2,0.99
Tomar moton noob ar nai!!! 😤,0,English,no,none,2,0.77
Tomar moton noob ar nai 🤮,0,English,no,none,1,0.8
TomaO moton noob ar nai??,0,Mixed,no,none,2,0.93
You are brainless!!!,0,Mixed,no,none,2,0.88
Tumi ektamidiot,0,Bangla,no,none,2,0.83
You aEe brainless!!!,0,Mixed,no,none,2,0.8
Tomar moton noob ar nai,0,Bangla,no,none,2,0.82
Tumi ekta idiot??,0,Mixed,no,none,1,0.85
YouJare brainless!!! 😤,0,English,no,none,2,0.79
You are brainless?? 🤮,0,English,no,none,1,0.98
You are brainless 😤,0,English,no,none,1,0.78
You are brainless,0,Mixed,no,none,1,0.99
Tomar moton noob ar nai 😡,0,Mixed,no,none,1,0.95
Tomar moton noob nr nai,0,Bangla,no,none,1,0.85
Tomar moton noob ar nai,0,Mixed,no,none,1,0.93
Tumi ekta idiot,0,English,no,none,1,0.91
Tomar moton nQob ar nai,0,Bangla,no,none,1,0.8
Tumi ekta idiot,0,Mixed,no,none,2,0.83
You are brainless!!!,0,English,no,none,1,0.87
You are bUainless 😂,0,Mixed,no,none,2,0.9
Tomar moton noob ar nai,0,English,no,none,1,0.88
Tumi ekta idiot 😂,0,English,no,none,1,0.86
Tumi ekta ibiot,0,Mixed,no,none,2,0.86
You are brainless 😡,0,Mixed,no,none,1,0.87
Tomar moton noob ar nvi?? 🤮,0,English,no,none,2,0.85
You are brainless 😡,0,Bangla,no,none,1,0.88
Tomar moton noob ar nai,0,Mixed,no,none,2,0.96
Tomar moton noob ar nai,0,English,no,none,2,0.9
Tomar moton noob ar nai 😤,0,Bangla,no,none,1,0.92
Tumi ekta idiot 😂,0,English,no,none,1,0.89
You are brainlesM,0,Mixed,no,none,1,0.9
Tomar moton noob ar nai... 😡,0,Mixed,no,none,1,0.89
You are brainless...,0,Bangla,no,none,2,0.76
You kre brainless?? 😤,0,English,no,none,2,0.99
TomNr moton noob ar nai 😂,0,Bangla,no,none,2,0.76
You are brainlesx,0,Bangla,no,none,2,0.84
Tomar moton noob ar nai,0,Mixed,no,none,2,0.78
Tomar moton noob ar nai,0,Bangla,no,none,2,0.77
Tomar moton noob ar nai?? 😂,0,Mixed,no,none,2,0.94
Tomar moaon noob ar nai,0,Mixed,no,none,1,0.85
Tumi ekta idiot,0,English,no,none,1,0.94
Tomar moton noob ar nai,0,English,no,none,1,0.82
Tumm ekta idiot,0,Bangla,no,none,1,0.81
Tumi ekta idiot 🤮,0,English,no,none,1,0.81
Tomar moton noob ar nai 😂,0,English,no,none,1,0.9
You are brainless 😡,0,English,no,none,1,0.95
You are brainless,0,English,no,none,1,0.86
Tumi ektalidiot??,0,English,no,none,2,0.84
You are brainless,0,Mixed,no,none,1,0.98
Tomar moton noob ar nai,0,English,no,none,1,0.78
You are brainless,0,Mixed,no,none,1,0.87
Tomar moton noob ar nai 😤,0,Mixed,no,none,2,0.85
Tomar moton noob ar nai,0,Bangla,no,none,1,0.77
Tumi ektI idiot,0,Mixed,no,none,2,0.81
TuGi ekta idiot,0,English,no,none,2,0.76
Tumi exta idiot,0,English,no,none,1,0.96
Tomarmmoton noob ar nai,0,Mixed,no,none,2,0.9
Tumi ekta idiot 😂,0,Bangla,no,none,1,0.95
Tumi ekta idiot,0,Mixed,no,none,1,0.88
Tomar moton noob ar nai,0,English,no,none,1,0.89
Tomar moton noob ar nai,0,English,no,none,2,0.92
Tumi ekta idiot!!!,0,Bangla,no,none,1,0.97
Tomar moton noob arWnai 😤,0,Mixed,no,none,1,0.77
Tomar moton noob ar nai!!! 😡,0,English,no,none,1,0.83
Tumi ekYa idiot??,0,Mixed,no,none,2,0.92
Tumi ekta idiot,0,Bangla,no,none,2,0.98
Tumi ekta idiot,0,Mixed,no,none,2,0.99
Tomar moton noob ar nai,0,Bangla,no,none,2,0.9
Tumi ekta idiot 🤮,0,Bangla,no,none,1,0.8
Tumi ekta idiot 😂,0,Bangla,no,none,1,0.78
Tumi ekta iriot?? 😂,0,English,no,none,2,0.98
Tomar moton noob ar nai?? 😡,0,Mixed,no,none,1,0.85
You are brainless 😂,0,English,no,none,2,0.8
Tumi ekta idiot...,0,Bangla,no,none,1,0.97
pou are brainless??,0,English,no,none,1,0.78
You are brainless,0,Mixed,no,none,2,0.93
Tnmi ekta idiot,0,Bangla,no,none,2,0.9
TuYi ekta idiot...,0,Bangla,no,none,1,0.77
Tumi ekta idiot,0,Mixed,no,none,2,0.83
Tumi ekta idiot,0,Bangla,no,none,1,0.79
Tomar moton noob ar nai,0,Bangla,no,none,1,0.9
Tomar moton noob ar nai?? 🤮,0,Mixed,no,none,1,0.86
Tumi ekta idiot 🤮,0,Mixed,no,none,1,0.75
Tumi ekta idiot,0,Bangla,no,none,2,0.98
You are brainless?? 🤮,0,Bangla,no,none,1,0.83
Tumi ekta idiot,0,Mixed,no,none,1,0.81
Tumi ekta idiot 😤,0,Mixed,no,none,1,0.8
Tumi ekta idiot,0,Mixed,no,none,2,0.79
You are brainless 🤮,0,Mixed,no,none,1,0.99
Tumi ekta idiot,0,Mixed,no,none,2,0.82
Tumi ekta idiot,0,Mixed,no,none,2,0.85
Tumi ekta idiot,0,Mixed,no,none,2,0.96
You are brainless,0,English,no,none,2,0.9
You are brainless...,0,English,no,none,2,0.84
You are brainless??,0,Mixed,no,none,2,0.97
Tumi ekta Xdiot 😡,0,Bangla,no,none,2,0.93
Tomar moton noob ar nai,0,Bangla,no,none,1,0.8
Tumi ekta idiot... 🤮,0,Mixed,no,none,1,0.9
Tumi ekta idiot,0,Bangla,no,none,2,0.97
Tomar moton noob ar nai,0,English,no,none,2,0.87
Tumi ekta idiot 😤,0,Mixed,no,none,2,0.93
Tumi ekta idiot,0,Bangla,no,none,1,0.98
Tomar moton noob ar nai 😤,0,Bangla,no,none,2,0.92
Tumi ekta idiot,0,English,no,none,1,0.77
lou are brainless,0,Bangla,no,none,1,0.81
Tumi ekta idiot,0,Bangla,no,none,2,0.89
Tumi ekka idiot,0,Mixed,no,none,1,0.82
Tomar moton noob ar nai,0,English,no,none,2,0.98
Tumi hkta idiot??,0,English,no,none,2,0.85
Tumi ekta idiot,0,English,no,none,2,0.86
Tomar moton noobZar nai??,0,English,no,none,1,0.92
Tomar moton noob ar nai!!!,0,English,no,none,2,0.88
You are drainless,0,Mixed,no,none,1,0.84
Tomar moton noob ar nai 🤮,0,Mixed,no,none,2,0.77
Tumi ekta idiot,0,English,no,none,2,0.89
Tomar moton noob ar nsi,0,English,no,none,2,0.96
Tumi ekta idiot 🤮,0,Bangla,no,none,2,0.91
Tumi ekta idiot 😤,0,English,no,none,2,0.84
You are brainless,0,English,no,none,1,0.78
You are brainless...,0,Bangla,no,none,2,0.95
Tomar moton noob ar nai!!! 🤮,0,English,no,none,2,0.98
Tumi ekta idiot 😤,0,Bangla,no,none,2,0.84
Tumi eksa idiot 🤮,0,Bangla,no,none,1,0.92
Tomar moton noob ar nai...,0,Bangla,no,none,2,0.85
Tumi ekta idBot 😡,0,English,no,none,2,0.87
YNu are brainless,0,Mixed,no,none,2,0.95
Tomar mogon noob ar nai!!!,0,Mixed,no,none,2,0.77
Tumi ekta idiot!!!,0,English,no,none,1,0.88
Tumi ekta idijt??,0,English,no,none,2,0.8
Tomar moton noob ar nai...,0,English,no,none,1,0.83
You are brainless,0,Bangla,no,none,1,0.9
You are bQainless!!! 🤮,0,English,no,none,1,0.76
You are brainless 🤮,0,Bangla,no,none,1,0.89
You are brainless...,0,Bangla,no,none,2,0.82
You are brainless,0,Mixed,no,none,2,0.91
You are brainless,0,Bangla,no,none,1,0.78
Tumi ekta idiot,0,Bangla,no,none,1,0.93
Tumi ekta idiot...,0,Mixed,no,none,1,0.9
You are brainless,0,English,no,none,2,0.98
TXmi ekta idiot,0,English,no,none,1,0.97
Tymar moton noob ar nai,0,Bangla,no,none,1,0.82
You are brainless...,0,English,no,none,1,0.76
Tumi ekta idiot 😂,0,English,no,none,1,0.91
You are brainless...,0,English,no,none,1,0.89
You are brainless,0,Mixed,no,none,2,0.76
You are brainless,0,Bangla,no,none,1,0.78
You are brainless,0,Bangla,no,none,2,0.89
Tomar moton noob ar nai!!!,0,English,no,none,2,0.97
Tumi ekta idiot,0,Bangla,no,none,2,0.97
Tomar moton noob ar nai,0,Mixed,no,none,2,0.79
Tumi ekta idiGt 🤮,0,Bangla,no,none,2,0.84
TRmar moton noob ar nai,0,Bangla,no,none,1,0.76
Tumi Ukta idiot... 😂,0,Mixed,no,none,2,0.86
Tomar moton noob ar naY... 😤,0,English,no,none,2,0.93
You are brainless 😤,0,Mixed,no,none,1,0.94
You Ure brainless??,0,Bangla,no,none,2,0.87
momar moton noob ar nai 😂,0,Bangla,no,none,1,0.77
TomaG moton noob ar nai,0,English,no,none,1,0.84
Tomar moton noob ar nai,0,Mixed,no,none,1,0.97
Tomar moton noob ar nai??,0,Bangla,no,none,1,0.81
Tumi ekta fdiot??,0,English,no,none,1,0.83
Tomar moton noob ar nai,0,Bangla,no,none,2,0.93
Tumi ekta idiot,0,Mixed,no,none,1,0.93
Tumi ekta idiot,0,Bangla,no,none,1,0.97
You are brainless,0,English,no,none,2,0.84
You are brainless...,0,Mixed,no,none,2,0.87
You are brainless,0,Mixed,no,none,2,0.86
You arN brainless,0,Bangla,no,none,2,0.97
Tumi ekta idiot 😤,0,Bangla,no,none,1,0.93
You are brainless 😂,0,Mixed,no,none,2,0.95
Tumi ekta idiot...,0,Mixed,no,none,1,0.78
You are brainlcss 🤮,0,Mixed,no,none,2,0.94
Tomar moton noob ar nai 😡,0,Bangla,no,none,2,0.85
Tomar moton noob ah nai,0,English,no,none,2,0.76
Tomar moton noob ar nai,0,English,no,none,2,0.76
Tumi ekta idiot,0,Mixed,no,none,2,0.91
Tomar moton noob ar nai 😤,0,Bangla,no,none,1,0.84
You are brainless,0,Bangla,no,none,1,0.96
You are brainless,0,Mixed,no,none,1,0.93
Tumi ekta idiot 🤮,0,English,no,none,2,0.76
Tumi ekta idiDt??,0,Mixed,no,none,1,0.91
Tomar moton noob ar nai 🤮,0,Bangla,no,none,2,0.8
Tumi ekta idiot!!!,0,Bangla,no,none,2,0.85
Tomar moton noob ar nai,0,Mixed,no,none,1,0.9
TomEr moton noob ar nai 😡,0,Mixed,no,none,1,0.96
You are brainless...,0,English,no,none,2,0.86
Tomar moton noob ar nai,0,English,no,none,2,0.94
Tumi ekta idiot...,0,English,no,none,1,0.94
Tumi ekta idiot 😤,0,English,no,none,2,0.85
You are brainless!!!,0,Mixed,no,none,1,0.87
Tomar moton noob ar nai,0,Bangla,no,none,1,0.92
Tumi ekta idiot,0,English,no,none,2,0.76
Tumi ekta idiot??,0,Bangla,no,none,2,0.96
You are bXainless,0,English,no,none,2,0.93
Tumi ekta idiGt 😂,0,Mixed,no,none,2,0.81
Tumi ekta idiot??,0,English,no,none,1,0.99
Tumi ekta idiot,0,Bangla,no,none,2,0.79
You are brainless,0,Mixed,no,none,1,0.97
You are brainless,0,English,no,none,1,0.83
You are brainless,0,Bangla,no,none,2,0.93
Tomar moton noob ar nai?? 😂,0,English,no,none,1,0.86
Tomar moton noob ar nai...,0,Mixed,no,none,2,0.93
You are brainlefs,0,Bangla,no,none,2,0.79
You are brainless...,0,Mixed,no,none,1,0.81
Tomar motonmnoob ar nai,0,Mixed,no,none,1,0.77
You are brainlejs??,0,Mixed,no,none,1,0.96
Tomar moton nzob ar nai 🤮,0,Mixed,no,none,2,0.82
Tumi ekta idiot,0,Bangla,no,none,2,0.92
Tumi ekta idiot,0,Bangla,no,none,1,0.95
You are brainless,0,Mixed,no,none,2,0.97
You are brainless,0,English,no,none,2,0.78
TPmi ekta idiot,0,Bangla,no,none,1,0.96
You are brainless,0,Mixed,no,none,2,0.8
You are brainless 🤮,0,Mixed,no,none,1,0.93
Tumi ekta idiot,0,Mixed,no,none,1,0.92
Tomar moton noob ar nai... 😡,0,English,no,none,1,0.75
Tomar moton noob ar nai 😂,0,Bangla,no,none,2,0.8
Tumi ekta idiot??,0,Mixed,no,none,1,0.87
You are brainless 😤,0,Mixed,no,none,1,0.85
Tomar moton noob ar nai,0,English,no,none,1,0.97
Tomar moton noob ar nai!!!,0,English,no,none,1,0.84
Tumi ekta idiot 😡,0,Mixed,no,none,2,0.97
Temar moton noob ar nai... 😤,0,English,no,none,1,0.86
You aredbrainless 😡,0,Bangla,no,none,2,0.98
You are brcinless,0,Bangla,no,none,1,0.93
Tumi ekta idiot,0,English,no,none,2,0.95
Tumi ekta idiot 😤,0,Bangla,no,none,2,0.78
YBu are brainless...,0,English,no,none,2,0.89
Tomar moton noob ar nai,0,English,no,none,2,0.78
YoR are brainless,0,Bangla,no,none,1,0.82
Tumi bkta idiot,0,English,no,none,1,0.9
You are brainless,0,English,no,none,2,0.92
You are brainless,0,Bangla,no,none,2,0.76
You are brainless,0,Bangla,no,none,2,0.88
You are brainless,0,Bangla,no,none,1,0.89
Tumi ekta idiot,0,English,no,none,2,0.77
You are brainless 😂,0,English,no,none,2,0.87
Tomar motIn noob ar nai,0,Mixed,no,none,1,0.92
Tumi ekta idiot 😡,0,Bangla,no,none,1,0.76
Tomar moton noob ar nai 😡,0,English,no,none,1,0.93
Tomar moton noob ar nai,0,Bangla,no,none,1,0.89
You are brainless?? 😡,0,Mixed,no,none,1,0.95
Tomar moton noob ar nai,0,Mixed,no,none,1,0.8
You Tre brainless... 🤮,0,English,no,none,2,0.95
Tumi ekta idiot??,0,English,no,none,2,0.77
Tumi ekta idiot??,0,English,no,none,1,0.85
You are brainlesw!!!,0,English,no,none,2,0.8
Tomar moton noob ar nai 😤,0,Mixed,no,none,1,0.96
Tomar moton noob ar nai,0,Mixed,no,none,2,0.92
Tomar moton noob ar nai,0,English,no,none,1,0.76
Tomar moton noob ar nai,0,English,no,none,1,0.75
You are brainless,0,Mixed,no,none,2,0.82
Tumi ekta idiot!!! 😡,0,Mixed,no,none,2,0.78
Tumi ekta idiot,0,English,no,none,1,0.9
Tomar moton noob ar nai!!! 😂,0,Bangla,no,none,1,0.91
Tumi ekta idiot,0,Mixed,no,none,1,0.98
Tumi ekta idiot 😤,0,Bangla,no,none,1,0.98
Tumi ekta idiot,0,English,no,none,1,0.91
Tomar moton nKob ar nai,0,Mixed,no,none,1,0.75
Tumi ekta idiot!!!,0,English,no,none,2,0.84
Tumi ekta idiot 😡,0,English,no,none,2,0.87
You are brainless,0,Mixed,no,none,2,0.87
Tomar moton noob ar nai,0,English,no,none,2,0.89
Tumi ekta idiot,0,Bangla,no,none,2,0.98
Tomar moton noob ar nai 😤,0,English,no,none,1,0.96
You are brainless,0,Bangla,no,none,1,0.78
Tumi Vkta idiot 😡,0,Mixed,no,none,2,0.81
Tumi ekta idiot,0,English,no,none,1,0.95
Tomar moton noob ar nai,0,Bangla,no,none,2,0.95
You are brainless 🤮,0,Bangla,no,none,2,0.82
You are brainless,0,Bangla,no,none,1,0.93
Tomar moton noob ar nai,0,English,no,none,1,0.91
Tomar moton noob ar nai 😤,0,Bangla,no,none,2,0.86
jumi ekta idiot 😂,0,English,no,none,2,0.8
Tumi ekta iLiot,0,Bangla,no,none,2,0.96
Tomar moton noob ar nai,0,English,no,none,2,0.91
Tumi ekta idiot...,0,Bangla,no,none,1,0.79
Tumi ekta idiot?? 😤,0,Mixed,no,none,2,0.92
Tomar moton noob ar nai 😡,0,Bangla,no,none,1,0.93
Tumi ekta idiot,0,Mixed,no,none,2,0.96
Tomar moton noob ar nai,0,Bangla,no,none,2,0.8
Tomar moton noob ar nai,0,Mixed,no,none,1,0.99
Tymar moton noob ar nai,0,Bangla,no,none,1,0.79
You are brainless,0,Mixed,no,none,1,0.89
You are brainless,0,Mixed,no,none,1,0.91
Tomar moton noob ar nai 😡,0,Bangla,no,none,1,0.85
You are brainless 😤,0,Mixed,no,none,2,0.86
You are brainless,0,Bangla,no,none,2,0.96
Tomar moton noob ar nai!!!,0,Bangla,no,none,2,0.9
Tomar moton noob ar nai,0,Bangla,no,none,1,0.87
Tumi ekta idiot,0,Mixed,no,none,1,0.78
Tumi ekta idiot,0,Bangla,no,none,1,0.75
You arepbrainless!!!,0,Mixed,no,none,2,0.78
Tomar moton noob ar nai,0,Bangla,no,none,1,0.98
Tomar moton noob ar nai!!!,0,Bangla,no,none,2,0.93
Tomar moton noob ar nai,0,Bangla,no,none,2,0.98
Tomar moton noob ar nai,0,English,no,none,2,0.76
Tumi ekta idiot,0,English,no,none,1,0.91
Tumi ekta idiot,0,Bangla,no,none,2,0.76
Tomar moton noob ar nai,0,Mixed,no,none,2,0.94
Tomar moton noob ar nai??,0,Bangla,no,none,2,0.84
Tumi ekta idiot?? 😂,0,English,no,none,1,0.77
Tumi ektK idiot... 🤮,0,English,no,none,2,0.89
You are brainless,0,Bangla,no,none,1,0.82
Tomar motonJnoob ar nai,0,Mixed,no,none,1,0.91
You are brainFess??,0,English,no,none,2,0.91
You are brainless,0,Mixed,no,none,2,0.92
Tumi ekta idiot!!!,0,English,no,none,1,0.99
You are brwinless,0,Bangla,no,none,2,0.84
Tomar moton Noob ar nai 🤮,0,English,no,none,1,0.86
You are brainless...,0,Bangla,no,none,1,0.94
You arf brainless...,0,Bangla,no,none,1,0.89
Tomar moton noob ar naY 😤,0,Bangla,no,none,2,0.76
You are brainless 😂,0,Bangla,no,none,1,0.95
You are brainless 🤮,0,English,no,none,1,0.76
Tomar moton noob ar nai?? 😡,0,Mixed,no,none,2,0.79
Tumi ekta idiot!!!,0,English,no,none,2,0.77
ToMar moton noob ar nai,0,Mixed,no,none,1,0.77
You are brainless,0,Bangla,no,none,1,0.76
Tumi eGta idiot 😡,0,Mixed,no,none,1,0.76
Tumi ekta idiot,0,English,no,none,2,0.86
ToZar moton noob ar nai??,0,Mixed,no,none,1,0.81
You are brapnless,0,English,no,none,1,0.78
Tumi ekta idSot,0,Mixed,no,none,2,0.91
You are brainless 😂,0,Mixed,no,none,2,0.8
You are brainless!!!,0,Bangla,no,none,1,0.75
Tomar moton noob ar eai 😂,0,Mixed,no,none,2,0.85
