sentence,hate,harassment_type,severity
"স্যার প্রথম আলোর দেয়া ডোনেশান থেকে কত টাকা মেরে দিয়েছিলেন??আমারতো মনে হচ্ছে, ভাগ্যিস!! প্রথম আলো টাকাটা দিয়েছিল,নয়তো প্রথম আলোকেও বমি করে দিতেন।",0,none,2
মাসুদ একটা গুদেরবেটা,1,hate_speech,4
অনেকেই হয়তো আরো জানতে চাইবে বা করাবে কিন্তু লজ্জায় বলবে না তো এক্ষেত্রে নিজে হতে ঠিকানা দেয়া উচিৎ ছিলো,0,none,2
অনেক অপেক্ষ্যার পরে পেলাম এক কথায় অসাধারণ 👍👍👍👍👍,0,none,1
"যার মধ্যে প্রেম আছে সেই বোঝে এর যন্ত্রণা।।।।। কয়জন আছে সত্যিকারের প্রেমিক ,,,,,,,,,,,,",0,none,1
সাকিবকে দরকার বাংলাদেশ দলের,0,none,1
জুতা মার মু তর গালে,0,none,2
ওর ছেলে ও ওকে এভাবে মারবে একদিন এই কামনা করি,0,none,1
এই মিন্নির সাস্তি না হলে ফাসি না হলে হাজার হাজার মিন্নি পয়দা হবে সবাই অান্দোলন করেন,0,none,2
ওই কুকুর কে প্রক্যাশে ফাঁসি দেওয়া দরকার শুনছেন বাংলাদেশ সরকার,1,threat,3
কুত্তার বাছচা পাপন,1,bullying,5
আমি ওচাই মিলে মিসে থাকাৱ,0,none,2
সে সড়ক মন্ত্রী হয়ে ও কি উন্নয়ন করতে পারছে একটা দেশের হাইওয়ে রোড ভালো হলেই কি দেশের সব রাস্তা ভালো আপনি দেখেন বাংলাদেশে হাইওয়ে রোড টা ছাড়া আর এর ভিতর রাস্তার কি ভয়াবহ অবস্থা যদি দেশের ভালো চান তো এগুলা বাংলাদেশের রাস্তা না এগুলা ভালো করেন?,0,none,2
নতুন কোনো গল্পের বই ভাব্লাম। না স্যার এ বই বাজারে উঠবে না। বাড়ি রেখে দিন!   কলের গান শোনাতে আসছে!,0,none,2
সাহেদ ভাই খুব সুন্দর আলচোনা করেছেন।,0,none,2
প্লীজ এই ছবির গানগুলো একক ভাবে একটু আপলোড দিন না প্লীজ!,0,none,1
শালারপুত পাপন তোর হাত আছে এখানে,1,bullying,4
ভাই আপনাকে ধন্যবাদ সত্যি গঠনা জন্য দেখতে মন চাই,0,none,2
You r Jinius,0,none,2
এভাবে যদি প্রতিনিয়ত সকলের সামনে প্রকাশ্যে মানুষ হত্যা হয় আর তার যদি কথা থাকে একটাই যে আমরা তাকে আইনের আওতায় আনবো তাকে পর্যাপ্ত সাজা দেবে এটা কোন সাজার মধ্যে পড়ে না আমরা সাধারন মানুষ একটা জিনিসই চাই এরকম হচ্ছে আর সেগুলো যদি সাজা হয় জেল হয় তাহলে তারা অবশ্যই প্রশ্রয় পাবে তারা যেভাবে মানুষকে প্রকাশ্যে হত্যা করছে ঠিক তেমনি তাদেরকে আইনের আওতায় এনে প্রকাশ্যে গুলি করে হত্যা করা হোক যাতে পরবর্তী কেউ এসব করার সাহস না পায়,0,none,1
